charactor,text
ギンギツネ,また訳のわからないことを…。 あなた達は？ なぜここに？
サーバル,お湯を見にいこうと思って。
ギンギツネ,それでこんなところまで？ とても雪に暮らす動物に見えないけど。
かばん,はい…寒いです…。
ギンギツネ,寒さを舐めてると死んじゃうわよ！
ギンギツネ,しょうがないわね…これ、持ってなさい。
かばん,あっ、あったかい…。 なんですか？ これ。
サーバル,わぁー、ぬくぬくするよ。
キタキツネ,ギンギツネ、ぼくにもちょうだい。
ギンギツネ,あなた毛皮で十分暖かいでしょ？
キタキツネ,お家はもっとぬくぬくしてるもん。 ギンギツネがこんなところまで連れてくるから。
ギンギツネ,あなたが早く治せって言うから、この天気の中来たんじゃないの！
サーバル,仲よしなんだね。 ふたりは、何しにいくの？
ギンギツネ,いつも使ってる装置が、動いてないみたいでね。 様子を見にいく途中なの。
かばん,あっ、そろそろ止んできましたね。
ギンギツネ,じゃあ、いきましょうか！
キタキツネ,ぼくここ気に入った。 ここでダラダラしてたい。
ギンギツネ,あなたねぇ…。
ギンギツネ,結果的に休憩ができてよかったわ。 あなたおもしろいもの作るのね。
かばん,あっ。 えへへ。
ギンギツネ,あなた達、お湯を見た後はどこにいくの？
サーバル,わたし達、港に向かってるんだ。
かばん,麓のおんせん？ に立ち寄ろうって話してたんですけど。
ギンギツネ,ああ、わたし達そこから来たのよ。 じゃあ帰り一緒にいきましょうか。
かばん,すごい色…。
かばん,そして不思議な匂いですね。
かばん,
サーバル,お〜？
サーバル,あ〜〜！ あそこ！ なにか出てるよ！
サーバル,あっ。 わたし、わかったよ。
かばん,どうしたの？
サーバル,波打ってて、温かくて、泳げる！
サーバル,これが海なんだよ！
ギンギツネ,違うわ。
キタキツネ,これ、海じゃない。
サーバル,え〜〜！？
サーバル,あっ？ 
サーバル,わぁー、あったかいよ。
かばん,本当？
ギンギツネ,源泉がすぐ近くだからね。
サーバル,これ、入ったらすごく気持ちいいんじゃ…？
サーバル,うぅ…ええい！
キタキツネ,そっちはただの氷水。
サーバル,うえ〜〜！
かばん,サーバルちゃん！
サーバル,わたし、先走っちゃった。
かばん,どうして…どうしてこんなことに…。 
サーバル,わたしの分まで、海を楽しんでね！
キタキツネ,変な子達だね。
ギンギツネ,足湯があるから、そこで温めるといいわ。
サーバル,うおー！ きもちいいー！
サーバル,すごいよー、これ。 新体験！
かばん,きもちいいね…。 おふたりはいいんですか？
ギンギツネ,わたし達はあとでいいわ。 それよりどうキタキツネ、何かわかる？
キタキツネ,あっちのが、なんか変な感じかも。
ギンギツネ,分離器の方かしらね？
アライグマ,なんかいい匂いがするのだー。
フェネック,というわけで、詳しい場所はわからないけど、山に入りたくってー。
博士,あれは、神聖な場所なのです。
助手,入ってはいけないのです。
アライグマ,え〜〜！？
フェネック,えー。
博士,気になるですね。 これはもしかすると。
助手,もしかして、四神の位置がわかるのでは？
博士,このまま追わせた方がよさそうですね。
助手,ですね。
ギンギツネ,やっぱり、湯の花が詰まってたのね。
ギンギツネ,久々にすごい量ね…。
キタキツネ,湯の花が多い時って、セルリアンも多いよね。
ギンギツネ,またそういう不吉なことを…。
かばん,サーバルちゃん、ここももしかして、アトラクションなのかなあ。
サーバル,えっ？
ミライ,いや〜〜、セルリアンの調査に来て、温泉が見つかるとはー。
ミライ,ふぁ〜〜。
かばん,あっ。
サーバル,あっ。
ミライ,あ…じゃ、なくって。 おほん。
ミライ,昨日の事件を見るに、セルリアンは、サンドスターを奪っている…というか、食べているのではと考えられます。 ですので、万一フレンズさんが食べられた場合、サンドスター由来の技や、個性が消滅、元動物に戻る、消滅してしまう…などありえるのではと。 まだ予測の域ですが。
ミライ,はぁ…、こんなかわいらしいフレンズさん達を脅かすなんて許せません。 なんとしても原因を突きつめないと！
かばん,フレンズさん思いのいい方だね。
サーバル,どんな子なんだろうね。 今どの辺にいるんだろう。
サーバル(祖),ミライさーん、見てみて！ これって、海じゃないの？
ミライ,ええっ？ それは海じゃないですよ。
かばん,ミライさん…。
サーバル,ああっ、今の声…？
ギンギツネ,よし、これで任務完了ね。 ついでに温泉も元通りよ。
サーバル,うわー、すごい量だねー！
サーバル,あっ、山がこんなに近くまで。
かばん,サンドスターの出る山だね。
ギンギツネ,あの山、他にもいろんな逸話があるわよね。 一度見てみたいわ。
サーバル,あの山ってどうなってるんだろう。 ギンギツネ知ってる？
ギンギツネ,わたしもまだ行ったことないわ。 違うちほーだしね。 それに、神聖な場所だから、入るには博士の許可が…。
キタキツネ,あっ。
かばん,キタキツネさん、どうしましたか？
キタキツネ,あれは。
サーバル,あれ、セルリアンじゃない？
かばん,こ、こっちに来てませんか？
サーバル,た、戦える量じゃないよ。 逃げよう！？
ギンギツネ,あのスピードじゃ、走っても追いつかれるわ。 どこか隠れるか、高い場所！
サーバル,えー？ どこに？ 隠れるとこなんてないよ。
ギンギツネ,どうしよう…どうしたらいいのかしら。
キタキツネ,もうぼくゲームできないのか…がっくり。
かばん,ああっ。 
サーバル,ん？
サーバル,かばんちゃんに任せて。 こういう時、いっつもいいアイデア出してくれるの。
かばん,えっと…。 
かばん,あっ。
ギンギツネ,これでいいのね？
かばん,はい、ありがとうございます！
サーバル,じゃあ押すよ、乗って！
サーバル,うーんぐぐぐ…うーん！ 
ギンギツネ,来てるわよ！
サーバル,速い速い！ これなら逃げられるね！
ギンギツネ,あっ！ 傾けると、ちょっと曲がれるわね！
サーバル,すごいすごーい！ ソリ楽しいなー！
かばん,あそこで止まりましょう。 キタキツネさん、ギンギツネさん、いけますか？
キタキツネ,任せて、ゲームで鍛えてるから。 ギンギツネもうちょっと右。
ギンギツネ,こう、ね？
サーバル,よかったー！ やり過ごせたね。
ギンギツネ,もう少しして落ち着いたら、下山しましょう。 一応、あとでハンターにも連絡しておくわね。
ギンギツネ,ふあー、なんとか…。
サーバル,おー、お湯がいっぱいだね。
ギンギツネ,温泉も来てるわね。
キタキツネ,動いてる。 やった！
サーバル,なにこれ、楽しそう！
キタキツネ,ゲームだよ。
かばん,へえー。
ギンギツネ,キタキツネ、先にお風呂！
